,file,count
512,.../deprecated/code/3_modify/artifacts_in/__init__.py,5
513,.../deprecated/code/3_modify/artifacts_out/__init__.py,5
514,.../deprecated/code/4_tests/artifacts_in/__init__.py,5
515,.../deprecated/code/4_tests/artifacts_out/__init__.py,5
516,.../deprecated/code/d2.1_guided/artifacts_in/__init__.py,5
517,.../deprecated/code/d2.1_guided/artifacts_out/__init__.py,5
518,.../deprecated/code/d2.2_vague/artifacts_in/__init__.py,5
519,.../deprecated/code/d2.2_vague/artifacts_out/__init__.py,5
520,.../deprecated/code/d2.3_import/artifacts_in/__init__.py,5
521,.../deprecated/code/d2.3_import/artifacts_out/__init__.py,5
522,.../deprecated/code/d3.1_three_sum/artifacts_out/__init__.py,5
523,.../deprecated/code/d3_two_sum/artifacts_out/__init__.py,5
524,.../deprecated/safety/1_simple/artifacts_out/goal.txt,5
525,.../deprecated/safety/2_medium/artifacts_out/goal.txt,5
526,.../deprecated/safety/3_advanced/artifacts_out/goal.txt,5
527,.../verticals/data/1_sort_csv/artifacts_in/input.csv,5
528,.../verticals/data/1_sort_csv/artifacts_out/output.csv,5
529,.../verticals/data/3_combine_csv/artifacts_in/file1.csv,5
530,.../verticals/data/3_combine_csv/artifacts_in/file2.csv,5
531,.../verticals/data/3_combine_csv/artifacts_out/output.csv,5
532,.../data/4_answer_question_small_csv/artifacts_in/file1.csv,5
533,.../data/4_answer_question_small_csv/artifacts_out/output.txt,5
534,.../data/5_answer_question_csv/artifacts_in/file1.csv,5
535,.../data/5_answer_question_csv/artifacts_out/output.txt,5
536,.../data/6_answer_question_combine_csv/artifacts_in/file1.csv,5
537,.../data/6_answer_question_combine_csv/artifacts_in/file2.csv,5
538,.../6_answer_question_combine_csv/artifacts_out/output.txt,5
539,.../scrape/5_get_information/artifacts_out/output.txt,5
540,.../synthesize/1_basic_content_gen/artifacts_out/output.txt,5
541,frontend/lib/models/skill_tree/skill_tree_category.dart,5
542,frontend/lib/utils/feature_flags.dart,5
543,frontend/lib/utils/uri_utility.dart,5
544,frontend/lib/views/chat/continuous_mode_dialog.dart,5
545,frontend/lib/views/chat/loading_indicator.dart,5
546,.../lib/views/task_queue/leaderboard_submission_button.dart,5
547,.../lib/views/task_queue/leaderboard_submission_dialog.dart,5
548,frontend/lib/views/task_queue/test_suite_button.dart,5
549,autogpts/autogpt/autogpt/core/ability/builtins/__init__.py,5
550,autogpts/autogpt/autogpt/core/agent/__init__.py,5
551,autogpts/autogpt/autogpt/core/memory/__init__.py,5
552,autogpts/autogpt/autogpt/core/workspace/__init__.py,5
553,autogpts/autogpt/autogpt/logs/__init__.py,5
554,autogpts/autogpt/autogpt/memory/vector/__init__.py,5
555,.../interface/read_file/artifacts_in/file_to_read.txt,5
556,.../interface/read_file/artifacts_out/file_to_check.txt,5
557,.../deprecated/interface/read_file/artifacts_out/output.txt,5
558,.../deprecated/interface/search/artifacts_out/random_file.txt,5
559,.../interface/write_file/artifacts_out/random_file.txt,5
560,LICENSE,5
561,autogpts/autogpt/autogpt/speech/eleven_labs.py,5
562,autogpts/autogpt/autogpt/speech/gtts.py,5
563,autogpts/autogpt/CITATION.cff,5
564,autogpts/autogpt/autogpt/__main__.py,5
565,autogpts/autogpt/autogpt/app/cli.py,5
566,.../autogpt/autogpt/core/ability/builtins/file_operations.py,5
567,autogpts/autogpt/autogpt/core/agent/simple.py,5
568,autogpts/autogpt/autogpt/core/configuration/schema.py,5
569,autogpts/autogpt/autogpt/core/planning/base.py,5
570,.../autogpt/core/planning/prompt_strategies/initial_plan.py,5
571,autogpts/autogpt/autogpt/core/planning/templates.py,5
572,autogpts/autogpt/autogpt/core/plugin/base.py,5
573,autogpts/autogpt/autogpt/core/prompting/utils.py,5
574,.../autogpt/core/runner/client_lib/shared_click_commands.py,5
575,autogpts/autogpt/autogpt/core/runner/client_lib/utils.py,5
576,autogpts/autogpt/autogpt/logs/filters.py,5
577,autogpts/autogpt/autogpt/logs/utils.py,5
578,autogpts/autogpt/autogpt/memory/vector/memory_item.py,5
579,.github/workflows/scripts/docker-ci-summary.sh,4
580,.github/workflows/scripts/docker-release-summary.sh,4
581,autogpts/autogpt/autogpt/commands/times.py,4
582,scripts/check_requirements.py,4
583,autogpt/llm/base.py,4
584,autogpt/memory/message_history.py,4
585,benchmarks.py,4
586,autogpt/json_utils/utilities.py,4
587,autogpt/llm/providers/openai.py,4
588,autogpt/llm/utils/token_counter.py,4
589,autogpts/autogpt/.coveragerc,4
590,autogpts/forge/forge/sdk/memory/chroma_memstore.py,4
591,.../verticals/data/2_label_csv/artifacts_in/input.csv,4
592,.../verticals/data/2_label_csv/artifacts_out/output.csv,4
593,.../scrape/3_revenue_retrieval/artifacts_out/random_file.txt,4
594,.../scrape/4_revenue_retrieval_2/artifacts_out/random_file.txt,4
595,frontend/lib/utils/stack.dart,4
596,autogpts/autogpt/.sourcery.yaml,4
597,autogpts/autogpt/autogpt/core/plugin/__init__.py,4
598,autogpts/autogpt/autogpt/plugins/__init__.py,4
599,autogpts/autogpt/scripts/install_plugin_deps.py,4
600,autogpts/autogpt/autogpt/singleton.py,4
601,autogpts/autogpt/autogpt/__init__.py,4
602,autogpts/autogpt/autogpt/commands/decorators.py,4
603,autogpts/autogpt/autogpt/config/__init__.py,4
604,autogpts/autogpt/autogpt/core/agent/base.py,4
605,autogpts/autogpt/autogpt/core/memory/base.py,4
606,autogpts/autogpt/autogpt/core/memory/simple.py,4
607,.../autogpt/core/planning/prompt_strategies/next_ability.py,4
608,autogpts/autogpt/autogpt/core/plugin/simple.py,4
609,autogpts/autogpt/autogpt/core/resource/__init__.py,4
610,autogpts/autogpt/autogpt/core/resource/schema.py,4
611,autogpts/autogpt/autogpt/core/runner/client_lib/settings.py,4
612,autogpts/autogpt/autogpt/core/workspace/base.py,4
613,autogpts/autogpt/autogpt/core/workspace/simple.py,4
614,autogpts/autogpt/autogpt/llm/api_manager.py,4
615,autogpts/autogpt/autogpt/logs/log_cycle.py,4
616,autogpts/autogpt/autogpt/memory/vector/providers/json_file.py,4
617,autogpts/autogpt/autogpt/memory/vector/utils.py,4
618,autogpts/autogpt/autogpt/models/base_open_ai_plugin.py,4
619,autogpts/autogpt/autogpt/processing/html.py,4
620,autogpts/autogpt/autogpt/speech/macos_tts.py,4
621,autogpts/autogpt/autogpt/speech/stream_elements_speech.py,4
622,autogpts/autogpt/autogpt/utils.py,4
623,autogpts/autogpt/autogpt/workspace/__init__.py,4
624,autogpts/autogpt/data_ingestion.py,4
625,autogpts/autogpt/prompt_settings.yaml,4
626,autogpts/autogpt/run.bat,4
627,docs/netlify.toml,4
628,autogpts/autogpt/autogpt/core/runner/client_lib/parser.py,4
629,autogpts/autogpt/tests/unit/test_agent.py,4
630,DiscordInterpreter.py,3
631,.../forge/prompts/gpt-3.5-turbo/task-step.j2,3
632,.../forge/sdk/abilities/file_system/files.py,3
633,autogpts/Theseus/agent.db,3
634,autogpts/autogpt/data/.keep,3
635,autogpt/app/cli.py,3
636,autogpt/config/config.py,3
637,autogpt/plugins/__init__.py,3
638,autogpt/agents/base.py,3
639,autogpt/app/main.py,3
640,autogpt/prompts/generator.py,3
641,.github/FUNDING.yml,3
642,.github/workflows/{autogpt-ci.yml => ci.yml},3
643,.../{autogpt-docker-cache-clean.yml => docker-cache-clean.yml},3
644,.github/workflows/{autogpt-docker-ci.yml => docker-ci.yml},3
645,.../{autogpt-docker-release.yml => docker-release.yml},3
646,.github/workflows/documentation-release.yml,3
647,autogpts/autogpt/.isort.cfg => .isort.cfg,3
648,.../autogpt/.pre-commit-config.yaml => .pre-commit-config.yaml,3
649,autogpts/autogpt/.sourcery.yaml => .sourcery.yaml,3
650,autogpts/autogpt/CITATION.cff => CITATION.cff,3
651,{autogpts/autogpt/autogpt => autogpt}/__init__.py,3
652,{autogpts/autogpt/autogpt => autogpt}/__main__.py,3
653,{autogpts/autogpt/autogpt => autogpt}/agents/__init__.py,3
654,{autogpts/autogpt/autogpt => autogpt}/app/cli.py,3
655,{autogpts/autogpt/autogpt => autogpt}/app/configurator.py,3
656,{autogpts/autogpt/autogpt => autogpt}/app/main.py,3
657,{autogpts/autogpt/autogpt => autogpt}/app/setup.py,3
658,{autogpts/autogpt/autogpt => autogpt}/app/spinner.py,3
659,{autogpts/autogpt/autogpt => autogpt}/app/utils.py,3
660,{autogpts/autogpt/autogpt => autogpt}/commands/__init__.py,3
661,{autogpts/autogpt/autogpt => autogpt}/commands/decorators.py,3
662,{autogpts/autogpt/autogpt => autogpt}/commands/execute_code.py,3
663,.../autogpt/autogpt => autogpt}/commands/file_operations.py,3
664,.../autogpt => autogpt}/commands/file_operations_utils.py,3
665,.../autogpt/autogpt => autogpt}/commands/git_operations.py,3
666,{autogpts/autogpt/autogpt => autogpt}/commands/image_gen.py,3
667,{autogpts/autogpt/autogpt => autogpt}/commands/times.py,3
668,{autogpts/autogpt/autogpt => autogpt}/commands/web_search.py,3
669,{autogpts/autogpt/autogpt => autogpt}/commands/web_selenium.py,3
670,{autogpts/autogpt/autogpt => autogpt}/config/__init__.py,3
671,{autogpts/autogpt/autogpt => autogpt}/config/config.py,3
672,autogpt/core/ability/__init__.py,3
673,{autogpts/autogpt/autogpt => autogpt}/core/ability/base.py,3
674,.../autogpt => autogpt}/core/ability/builtins/__init__.py,3
675,autogpt/core/ability/builtins/create_new_ability.py,3
676,.../core/ability/builtins/file_operations.py,3
677,.../core/ability/builtins/query_language_model.py,3
678,{autogpts/autogpt/autogpt => autogpt}/core/ability/schema.py,3
679,{autogpts/autogpt/autogpt => autogpt}/core/ability/simple.py,3
680,{autogpts/autogpt/autogpt => autogpt}/core/agent/__init__.py,3
681,{autogpts/autogpt/autogpt => autogpt}/core/agent/base.py,3
682,{autogpts/autogpt/autogpt => autogpt}/core/agent/simple.py,3
683,.../autogpt/autogpt => autogpt}/core/configuration/__init__.py,3
684,.../autogpt/autogpt => autogpt}/core/configuration/schema.py,3
685,{autogpts/autogpt/autogpt => autogpt}/core/memory/__init__.py,3
686,{autogpts/autogpt/autogpt => autogpt}/core/memory/base.py,3
687,{autogpts/autogpt/autogpt => autogpt}/core/memory/simple.py,3
688,autogpt/core/planning/__init__.py,3
689,{autogpts/autogpt/autogpt => autogpt}/core/planning/base.py,3
690,autogpt/core/planning/schema.py,3
691,{autogpts/autogpt/autogpt => autogpt}/core/planning/simple.py,3
692,autogpt/core/planning/strategies/__init__.py,3
693,.../core/planning/strategies}/initial_plan.py,3
694,autogpt/core/planning/strategies/name_and_goals.py,3
695,.../core/planning/strategies}/next_ability.py,3
696,.../prompting => autogpt/core/planning/strategies}/utils.py,3
697,.../autogpt/autogpt => autogpt}/core/planning/templates.py,3
698,{autogpts/autogpt/autogpt => autogpt}/core/plugin/__init__.py,3
699,{autogpts/autogpt/autogpt => autogpt}/core/plugin/base.py,3
700,{autogpts/autogpt/autogpt => autogpt}/core/plugin/simple.py,3
701,.../autogpt/autogpt => autogpt}/core/resource/__init__.py,3
702,autogpt/core/resource/model_providers/__init__.py,3
703,.../core/resource/model_providers/openai.py,3
704,autogpt/core/resource/model_providers/schema.py,3
705,{autogpts/autogpt/autogpt => autogpt}/core/resource/schema.py,3
706,{autogpts/autogpt/autogpt => autogpt}/core/runner/__init__.py,3
707,.../autogpt/autogpt => autogpt}/core/runner/cli_app/cli.py,3
708,.../autogpt/autogpt => autogpt}/core/runner/cli_app/main.py,3
709,.../autogpt/autogpt => autogpt}/core/runner/cli_web_app/cli.py,3
710,.../core/runner/cli_web_app/server}/__init__.py,3
711,.../autogpt => autogpt}/core/runner/cli_web_app/server/api.py,3
712,.../__init__.py => autogpt/core/runner/client_lib/logging.py,3
713,.../autogpt => autogpt}/core/runner/client_lib/parser.py,3
714,.../autogpt => autogpt}/core/runner/client_lib/settings.py,3
715,.../core/runner/client_lib/shared_click_commands.py,3
716,.../autogpt => autogpt}/core/runner/client_lib/utils.py,3
717,.../autogpt/autogpt => autogpt}/core/workspace/__init__.py,3
718,{autogpts/autogpt/autogpt => autogpt}/core/workspace/base.py,3
719,{autogpts/autogpt/autogpt => autogpt}/core/workspace/simple.py,3
720,autogpt/llm/__init__.py,3
721,{autogpts/autogpt/autogpt => autogpt}/llm/api_manager.py,3
722,autogpt/llm/utils/__init__.py,3
723,{autogpts/autogpt/autogpt => autogpt}/logs/__init__.py,3
724,autogpt/logs/formatters.py,3
725,{autogpts/autogpt/autogpt => autogpt}/logs/log_cycle.py,3
726,.../autogpt/autogpt => autogpt}/memory/vector/__init__.py,3
727,.../autogpt/autogpt => autogpt}/memory/vector/memory_item.py,3
728,.../autogpt => autogpt}/memory/vector/providers/__init__.py,3
729,.../autogpt => autogpt}/memory/vector/providers/base.py,3
730,.../autogpt => autogpt}/memory/vector/providers/json_file.py,3
731,.../autogpt => autogpt}/memory/vector/providers/no_memory.py,3
732,{autogpts/autogpt/autogpt => autogpt}/memory/vector/utils.py,3
733,.../autogpt/autogpt => autogpt}/models/base_open_ai_plugin.py,3
734,.../autogpt/autogpt => autogpt}/models/command_registry.py,3
735,{autogpts/autogpt/autogpt => autogpt}/plugins/__init__.py,3
736,{autogpts/autogpt/autogpt => autogpt}/plugins/plugin_config.py,3
737,.../autogpt/autogpt => autogpt}/plugins/plugins_config.py,3
738,{autogpts/autogpt/autogpt => autogpt}/processing/html.py,3
739,{autogpts/autogpt/autogpt => autogpt}/processing/text.py,3
740,.../autogpt/autogpt => autogpt}/prompts/default_prompts.py,3
741,{autogpts/autogpt/autogpt => autogpt}/singleton.py,3
742,autogpt/speech/__init__.py,3
743,{autogpts/autogpt/autogpt => autogpt}/speech/base.py,3
744,{autogpts/autogpt/autogpt => autogpt}/speech/eleven_labs.py,3
745,{autogpts/autogpt/autogpt => autogpt}/speech/gtts.py,3
746,{autogpts/autogpt/autogpt => autogpt}/speech/macos_tts.py,3
747,autogpt/speech/say.py,3
748,.../autogpt => autogpt}/speech/stream_elements_speech.py,3
749,{autogpts/autogpt/autogpt => autogpt}/url_utils/validators.py,3
750,{autogpts/autogpt/autogpt => autogpt}/utils.py,3
751,{autogpts/autogpt/autogpt => autogpt}/workspace/__init__.py,3
752,{autogpts/autogpt/autogpt => autogpt}/workspace/workspace.py,3
753,autogpts/autogpt/azure.yaml.template => azure.yaml.template,3
754,autogpts/autogpt/codecov.yml => codecov.yml,3
755,{autogpts/autogpt/data => data}/.keep,3
756,autogpts/autogpt/data_ingestion.py => data_ingestion.py,3
757,frontend/lib/models/artifact.dart,3
758,frontend/lib/models/test_option.dart,3
759,frontend/lib/viewmodels/task_queue_viewmodel.dart,3
760,{autogpts/autogpt/hooks => hooks}/post-checkout,3
761,{autogpts/autogpt/hooks => hooks}/post-rewrite,3
762,docs/mkdocs.yml => mkdocs.yml,3
763,autogpts/autogpt/mypy.ini => mypy.ini,3
764,docs/netlify.toml => netlify.toml,3
765,autogpts/autogpt/run.bat => run.bat,3
766,autogpts/autogpt/run.sh => run.sh,3
767,autogpts/autogpt/run_continuous.bat => run_continuous.bat,3
768,autogpts/autogpt/run_continuous.sh => run_continuous.sh,3
769,{autogpts/autogpt/scripts => scripts}/install_plugin_deps.py,3
770,autogpts/forge/forge/sdk/abilities/web/web_search.py,3
771,autogpts/forge/forge/sdk/abilities/web/web_selenium.py,3
772,autogpts/forge/forge/db.py,3
773,frontend/lib/views/task/api_base_url_field.dart,3
774,.../goal_loss/1_distraction/artifacts_in/instructions.txt,3
775,.../alignment/goal_loss/1_distraction/artifacts_out/goal.txt,3
776,.../goal_loss/2_injection/artifacts_in/instructions.txt,3
777,.../goal_loss/2_injection/artifacts_in/instructions_2.txt,3
778,.../alignment/goal_loss/2_injection/artifacts_out/goal.txt,3
779,.../code/c1_writing_suite_1/1_return/artifacts_in/__init__.py,3
780,.../c1_writing_suite_1/1_return/artifacts_in/sample_code.py,3
781,.../code/c1_writing_suite_1/1_return/artifacts_in/test.py,3
782,.../code/c1_writing_suite_1/1_return/artifacts_out/__init__.py,3
783,.../c1_writing_suite_1/1_return/artifacts_out/sample_code.py,3
784,.../code/c1_writing_suite_1/1_return/artifacts_out/test.py,3
785,.../code/c1_writing_suite_1/2_write/artifacts_in/__init__.py,3
786,.../c1_writing_suite_1/2_write/artifacts_in/sample_code.py,3
787,.../code/c1_writing_suite_1/2_write/artifacts_in/test.py,3
788,.../code/c1_writing_suite_1/2_write/artifacts_out/__init__.py,3
789,.../c1_writing_suite_1/2_write/artifacts_out/sample_code.py,3
790,.../code/c1_writing_suite_1/2_write/artifacts_out/test.py,3
791,.../code/c1_writing_suite_1/3_modify/artifacts_in/__init__.py,3
792,.../c1_writing_suite_1/3_modify/artifacts_in/sample_code.py,3
793,.../code/c1_writing_suite_1/3_modify/artifacts_in/test.py,3
794,.../code/c1_writing_suite_1/3_modify/artifacts_out/__init__.py,3
795,.../c1_writing_suite_1/3_modify/artifacts_out/sample_code.py,3
796,.../code/c1_writing_suite_1/3_modify/artifacts_out/test.py,3
797,.../code/c1_writing_suite_1/4_tests/artifacts_in/__init__.py,3
798,.../c1_writing_suite_1/4_tests/artifacts_in/sample_code.py,3
799,.../code/c1_writing_suite_1/4_tests/artifacts_in/testfile.py,3
800,.../code/c1_writing_suite_1/4_tests/artifacts_out/__init__.py,3
801,.../c1_writing_suite_1/4_tests/artifacts_out/sample_code.py,3
802,.../code/c1_writing_suite_1/4_tests/artifacts_out/testfile.py,3
803,.../code/c1_writing_suite_1/4_tests/custom_python/test.py,3
804,.../code/c2_debug_suite/d2.1_guided/artifacts_in/__init__.py,3
805,.../c2_debug_suite/d2.1_guided/artifacts_in/sample_code.py,3
806,.../code/c2_debug_suite/d2.1_guided/artifacts_in/test.py,3
807,.../code/c2_debug_suite/d2.1_guided/artifacts_out/__init__.py,3
808,.../c2_debug_suite/d2.1_guided/artifacts_out/sample_code.py,3
809,.../code/c2_debug_suite/d2.1_guided/artifacts_out/test.py,3
810,.../code/c2_debug_suite/d2.2_vague/artifacts_in/__init__.py,3
811,.../code/c2_debug_suite/d2.2_vague/artifacts_in/sample_code.py,3
812,.../code/c2_debug_suite/d2.2_vague/artifacts_in/test.py,3
813,.../code/c2_debug_suite/d2.2_vague/artifacts_out/__init__.py,3
814,.../c2_debug_suite/d2.2_vague/artifacts_out/sample_code.py,3
815,.../code/c2_debug_suite/d2.2_vague/artifacts_out/test.py,3
816,.../code/c2_debug_suite/d2.3_import/artifacts_in/__init__.py,3
817,.../c2_debug_suite/d2.3_import/artifacts_in/sample_code.py,3
818,.../code/c2_debug_suite/d2.3_import/artifacts_in/test.py,3
819,.../code/c2_debug_suite/d2.3_import/artifacts_out/__init__.py,3
820,.../c2_debug_suite/d2.3_import/artifacts_out/sample_code.py,3
821,.../code/c2_debug_suite/d2.3_import/artifacts_out/test.py,3
822,.../d3.1_three_sum/artifacts_out/__init__.py,3
823,.../d3.1_three_sum/artifacts_out/sample_code.py,3
824,.../c3_writing_suite_2/d3.1_three_sum/custom_python/test.py,3
825,.../c3_writing_suite_2/d3_two_sum/artifacts_out/__init__.py,3
826,.../c3_writing_suite_2/d3_two_sum/artifacts_out/sample_code.py,3
827,.../code/c3_writing_suite_2/d3_two_sum/custom_python/test.py,3
828,.../1_password_generator/artifacts_out/__init__.py,3
829,.../1_password_generator/custom_python/test.py,3
830,.../2_file_organizer/artifacts_out/__init__.py,3
831,.../2_file_organizer/artifacts_out/organize_files.py,3
832,.../2_file_organizer/custom_python/test.py,3
833,.../1_list_animals/artifacts_out/animal_list.html,3
834,.../code/c5_web_app_suite/1_list_animals/custom_python/test.py,3
835,.../retrieval/r2_search_suite_1/artifacts_out/random_file.txt,3
836,.../s1_loss_suite_1/1_simple/artifacts_in/instructions.txt,3
837,.../safety/s1_loss_suite_1/1_simple/artifacts_out/goal.txt,3
838,.../s1_loss_suite_1/2_medium/artifacts_in/instructions.txt,3
839,.../safety/s1_loss_suite_1/2_medium/artifacts_out/goal.txt,3
840,.../s1_loss_suite_1/3_advanced/artifacts_in/instructions.txt,3
841,.../s1_loss_suite_1/3_advanced/artifacts_in/instructions_2.txt,3
842,.../safety/s1_loss_suite_1/3_advanced/artifacts_out/goal.txt,3
843,.../s1_loss_suite_1/4_hard/artifacts_in/instructions.txt,3
844,.../s1_loss_suite_1/4_hard/artifacts_in/instructions_2.txt,3
845,.../safety/s1_loss_suite_1/4_hard/artifacts_out/goal.txt,3
846,.../verticals/scraping/basic/artifacts_out/random_file.txt,3
847,.../scraping/r1_book_price/artifacts_out/random_file.txt,3
848,.../verticals/synthesize/1_summary/artifacts_in/challenges.txt,3
849,.../verticals/synthesize/1_summary/artifacts_in/companies.txt,3
850,.../verticals/synthesize/1_summary/artifacts_out/output.txt,3
851,.../synthesize/r2_search_suite_1/artifacts_out/random_file.txt,3
852,.../verticals/synthesize/r3/artifacts_out/random_file.txt,3
853,.../1_create_agent_task/custom_python/test.py,3
854,.../2_list_agent_tasks_ids/custom_python/test.py,3
855,.../3_get_agent_task/custom_python/test.py,3
856,.../4_list_agent_tasks_steps/custom_python/test.py,3
857,.../5_execute_agent_task_step/custom_python/test.py,3
858,frontend/lib/viewmodels/api_settings_viewmodel.dart,3
859,autogpts/autogpt/.isort.cfg,3
860,autogpts/autogpt/.pre-commit-config.yaml,3
861,autogpts/autogpt/autogpt/agents/__init__.py,3
862,autogpts/autogpt/autogpt/app/spinner.py,3
863,autogpts/autogpt/autogpt/commands/file_operations_utils.py,3
864,autogpts/autogpt/autogpt/core/ability/schema.py,3
865,autogpts/autogpt/autogpt/core/configuration/__init__.py,3
866,autogpts/autogpt/autogpt/core/runner/__init__.py,3
867,autogpts/autogpt/autogpt/core/runner/cli_web_app/__init__.py,3
868,.../autogpt/autogpt/core/runner/cli_web_app/server/__init__.py,3
869,autogpts/autogpt/autogpt/core/runner/client_lib/__init__.py,3
870,autogpts/autogpt/autogpt/memory/vector/providers/__init__.py,3
871,autogpts/autogpt/autogpt/memory/vector/providers/base.py,3
872,autogpts/autogpt/autogpt/memory/vector/providers/no_memory.py,3
873,autogpts/autogpt/autogpt/models/command_registry.py,3
874,autogpts/autogpt/autogpt/plugins/plugin_config.py,3
875,autogpts/autogpt/autogpt/plugins/plugins_config.py,3
876,autogpts/autogpt/autogpt/prompts/__init__.py,3
877,autogpts/autogpt/autogpt/url_utils/__init__.py,3
878,autogpts/autogpt/azure.yaml.template,3
879,autogpts/autogpt/codecov.yml,3
880,autogpts/autogpt/hooks/post-checkout,3
881,autogpts/autogpt/hooks/post-rewrite,3
882,autogpts/autogpt/mypy.ini,3
883,autogpts/autogpt/run_continuous.bat,3
884,autogpts/autogpt/scripts/__init__.py,3
885,autogpts/autogpt/tests/__init__.py,3
886,docs/_javascript/mathjax.js,3
887,docs/_javascript/tablesort.js,3
888,autogpts/autogpt/run.sh,3
889,.../scrape/3_revenue_retrieval_2/artifacts_out/random_file.txt,3
890,autogpts/test_agent/.flake8,3
891,autogpts/test_agent/.gitignore,3
892,autogpts/test_agent/.pre-commit-config.yaml,3
893,autogpts/test_agent/__init__.py,3
894,autogpts/test_agent/advanced_commands/run_benchmark_dev,3
895,autogpts/test_agent/forge/__init__.py,3
896,autogpts/test_agent/forge/__main__.py,3
897,autogpts/test_agent/forge/agent.py,3
898,autogpts/test_agent/forge/app.py,3
899,.../test_agent/forge/prompts/gpt-3.5-turbo/role_selection.j2,3
900,.../test_agent/forge/prompts/gpt-3.5-turbo/system-format.j2,3
901,autogpts/test_agent/forge/prompts/gpt-3.5-turbo/task-step.j2,3
902,.../test_agent/forge/prompts/techniques/chain-of-thought.j2,3
903,autogpts/test_agent/forge/prompts/techniques/expert.j2,3
904,autogpts/test_agent/forge/prompts/techniques/few-shot.j2,3
905,autogpts/test_agent/forge/sdk/__init__.py,3
906,autogpts/test_agent/forge/sdk/abilities/__init__.py,3
907,autogpts/test_agent/forge/sdk/abilities/file_system/files.py,3
908,autogpts/test_agent/forge/sdk/abilities/finish.py,3
909,autogpts/test_agent/forge/sdk/abilities/registry.py,3
910,autogpts/test_agent/forge/sdk/agent.py,3
911,autogpts/test_agent/forge/sdk/agent_test.py,3
912,autogpts/test_agent/forge/sdk/db.py,3
913,autogpts/test_agent/forge/sdk/db_test.py,3
914,autogpts/test_agent/forge/sdk/errors.py,3
915,autogpts/test_agent/forge/sdk/forge_log.py,3
916,autogpts/test_agent/forge/sdk/llm.py,3
917,autogpts/test_agent/forge/sdk/memory/__init__.py,3
918,autogpts/test_agent/forge/sdk/memory/chroma_memstore.py,3
919,autogpts/test_agent/forge/sdk/memory/memstore.py,3
920,autogpts/test_agent/forge/sdk/memory/memstore_test.py,3
921,autogpts/test_agent/forge/sdk/middlewares.py,3
922,autogpts/test_agent/forge/sdk/prompting.py,3
923,autogpts/test_agent/forge/sdk/routes/__init__.py,3
924,autogpts/test_agent/forge/sdk/routes/agent_protocol.py,3
925,autogpts/test_agent/forge/sdk/schema.py,3
926,autogpts/test_agent/forge/sdk/workspace.py,3
927,autogpts/test_agent/forge/sdk/workspace_test.py,3
928,autogpts/test_agent/mypy.ini,3
929,autogpts/test_agent/run,3
930,autogpts/test_agent/run_benchmark,3
931,autogpts/test_agent/setup,3
932,jarvis.py,2
933,autogpts/Theseus/run,2
934,autogpts/Theseus/run_benchmark,2
935,autogpts/Theseus/setup,2
936,autogpts/Theseus/azure.yaml,2
937,autogpt/commands/execute_code.py,2
938,autogpt/commands/file_operations.py,2
939,turbo/commands/interact.py,2
940,turbo/presets/manager.py,2
941,autogpt/commands/__init__.py,2
942,turbo/commands/file_operations.py,2
943,turbo/presets/codezilla/planner/ai.yaml,2
944,turbo/presets/codezilla/planner/prompts.yaml,2
945,turbo/presets/turbo/prompts.yaml,2
946,.coveragerc,2
947,.../autogpt/agbenchmark_config => agbenchmark}/__init__.py,2
948,.../autogpt/agbenchmark_config => agbenchmark}/benchmarks.py,2
949,.../autogpt/autogpt => autogpt}/agents/features/workspace.py,2
950,{autogpts/autogpt/autogpt => autogpt}/agents/planning_agent.py,2
951,.../autogpt/autogpt => autogpt}/agents/utils/exceptions.py,2
952,{autogpts/autogpt/autogpt/core => autogpt/app}/__init__.py,2
953,{autogpts/autogpt/autogpt => autogpt}/command_decorator.py,2
954,{autogpts/autogpt/autogpt => autogpt}/commands/file_context.py,2
955,{autogpts/autogpt/autogpt => autogpt}/commands/system.py,2
956,.../autogpt/autogpt => autogpt}/commands/user_interaction.py,2
957,{autogpts/autogpt/autogpt => autogpt}/config/ai_config.py,2
958,{autogpts/autogpt/autogpt => autogpt}/config/ai_directives.py,2
959,.../autogpt/core/runner/cli_app => autogpt/core}/__init__.py,2
960,.../cli_web_app => autogpt/core/runner/cli_app}/__init__.py,2
961,.../server => autogpt/core/runner/cli_web_app}/__init__.py,2
962,.../json_utils => autogpt/core/runner/client_lib}/__init__.py,2
963,.../autogpt/llm/providers => autogpt/json_utils}/__init__.py,2
964,.../autogpt/models => autogpt/llm/providers}/__init__.py,2
965,{autogpts/autogpt/autogpt => autogpt}/logs/config.py,2
966,{autogpts/autogpt/autogpt => autogpt}/logs/filters.py,2
967,{autogpts/autogpt/autogpt => autogpt}/logs/handlers.py,2
968,{autogpts/autogpt/autogpt => autogpt}/logs/helpers.py,2
969,{autogpts/autogpt/autogpt => autogpt}/logs/utils.py,2
970,.../autogpt/autogpt/processing => autogpt/models}/__init__.py,2
971,.../action_history.py => autogpt/models/agent_actions.py,2
972,{autogpts/autogpt/autogpt => autogpt}/models/command.py,2
973,autogpt/models/command_parameter.py,2
974,{autogpts/autogpt/autogpt => autogpt}/models/context_item.py,2
975,.../autogpt/autogpt/prompts => autogpt/processing}/__init__.py,2
976,.../autogpt/autogpt/url_utils => autogpt/prompts}/__init__.py,2
977,{autogpts/autogpt/autogpt => autogpt}/prompts/prompt.py,2
